Time step,Max. Min-Max Reward
14200,-0.988
14300,-0.988
14400,-0.988
14500,-0.988
14600,-0.988
14700,-0.988
14800,-0.988
14900,-0.988
15000,-0.988
15100,-0.988
15200,-0.988
15300,-0.988
15400,-0.988
15500,-0.988
15600,-0.988
15700,-0.988
15800,-0.988
15900,-0.988
16000,-0.988
16100,-0.988
16200,-0.988
16300,-0.988
16400,-0.988
16500,-0.988
16600,-0.988
16700,-0.988
16800,-0.988
16900,-0.988
17000,-0.988
17100,-0.988
17200,-0.988
17300,-0.988
17400,-0.988
17500,-0.988
17600,-0.988
17700,-0.988
17800,-0.988
17900,-0.988
18000,-0.988
18100,-0.988
18200,-0.988
18300,-0.988
18400,-0.988
18500,-0.988
18600,-0.988
18700,-0.988
18800,-0.988
18900,-0.988
19000,-0.988
19100,-0.988
19200,-0.988
19300,-0.988
19400,-0.988
19500,-0.988
19600,-0.988
19700,-0.988
19800,-0.988
19900,-0.988
20000,-0.988
20100,-0.988
20200,-0.988
20300,-0.988
20400,-0.988
20500,-0.988
20600,-0.988
20700,-0.988
20800,-0.988
20900,-0.988
21000,-0.988
21100,-0.988
21200,-0.988
21300,-0.988
21400,-0.988
21500,-0.988
21600,-0.988
21700,-0.988
21800,-0.988
21900,-0.988
22000,-0.988
22100,-0.988
22200,-0.988
22300,-0.988
22400,-0.988
22500,-0.988
22600,-0.988
22700,-0.988
22800,-0.988
22900,-0.988
23000,-0.988
23100,-0.988
23200,-0.988
23300,-0.988
23400,-0.988
23500,-0.988
23600,-0.988
23700,-0.988
23800,-0.988
23900,-0.988
24000,-0.988
24100,-0.988
24200,-0.988
24300,-0.988
24400,-0.988
24500,-0.988
24600,-0.988
24700,-0.988
24800,-0.988
24900,-0.988
25000,-0.988
25100,-0.988
25200,-0.988
25300,-0.988
25400,-0.988
25500,-0.988
25600,-0.988
25700,-0.988
25800,-0.988
25900,-0.988
26000,-0.988
26100,-0.988
26200,-0.988
26300,-0.988
26400,-0.988
26500,-0.988
26600,-0.988
26700,-0.988
26800,-0.988
26900,-0.988
27000,-0.988
27100,-0.988
27200,-0.988
27300,-0.988
27400,-0.988
27500,-0.988
27600,-0.988
27700,-0.988
27800,-0.988
27900,-0.988
28000,-0.988
28100,-0.988
28200,-0.988
28300,-0.988
28400,-0.988
28500,-0.988
28600,-0.988
28700,-0.988
28800,-0.988
28900,-0.988
29000,-0.988
29100,-0.988
29200,-0.988
29300,-0.988
29400,-0.988
29500,-0.988
29600,-0.988
29700,-0.988
29800,-0.988
29900,-0.988
30000,-0.988
30100,-0.988
30200,-0.988
30300,-0.988
30400,-0.988
30500,-0.988
30600,-0.988
30700,-0.988
30800,-0.988
30900,-0.988
31000,-0.988
31100,-0.988
31200,-0.988
31300,-0.988
31400,-0.988
31500,-0.988
31600,-0.988
31700,-0.988
31800,-0.988
31900,-0.988
32000,-0.988
32100,-0.988
32200,-0.988
32300,-0.988
32400,-0.988
32500,-0.988
32600,-0.988
32700,-0.988
32800,-0.988
32900,-0.988
33000,-0.988
33100,-0.988
33200,-0.988
33300,-0.988
33400,-0.988
33500,-0.988
33600,-0.988
33700,-0.988
33800,-0.988
33900,-0.988
34000,-0.988
34100,-0.988
34200,-0.988
34300,-0.988
34400,-0.988
34500,-0.988
34600,-0.988
34700,-0.988
34800,-0.988
34900,-0.988
35000,-0.988
35100,-0.988
35200,-0.988
35300,-0.988
35400,-0.988
35500,-0.988
35600,-0.988
35700,-0.988
35800,-0.988
35900,-0.988
36000,-0.988
36100,-0.988
36200,-0.988
36300,-0.988
36400,-0.988
36500,-0.988
36600,-0.988
36700,-0.988
36800,-0.988
36900,-0.988
37000,-0.988
37100,-0.988
37200,-0.988
37300,-0.988
37400,-0.988
37500,-0.988
37600,-0.988
37700,-0.988
37800,-0.988
37900,-0.988
38000,-0.988
38100,-0.988
38200,-0.988
38300,-0.988
38400,-0.988
38500,-0.988
38600,-0.988
38700,-0.988
38800,-0.988
38900,-0.988
39000,-0.988
39100,-0.988
39200,-0.988
39300,-0.988
39400,-0.988
39500,-0.988
39600,-0.988
39700,-0.988
39800,-0.988
39900,-0.988
40000,-0.988
40100,-0.988
40200,-0.988
40300,-0.988
40400,-0.988
40500,-0.988
40600,-0.988
40700,-0.988
40800,-0.988
40900,-0.988
41000,-0.988
41100,-0.988
41200,-0.988
41300,-0.988
41400,-0.988
41500,-0.988
41600,-0.988
41700,-0.988
41800,-0.988
41900,-0.988
42000,-0.988
42100,-0.988
42200,-0.988
42300,-0.988
42400,-0.988
42500,-0.988
42600,-0.988
42700,-0.988
42800,-0.988
42900,-0.988
43000,-0.988
43100,-0.988
43200,-0.988
43300,-0.988
43400,-0.988
43500,-0.988
43600,-0.988
43700,-0.988
43800,-0.987
43900,-0.987
44000,-0.987
44100,-0.987
44200,-0.987
44300,-0.987
44400,-0.987
44500,-0.987
44600,-0.987
44700,-0.987
44800,-0.987
44900,-0.987
45000,-0.987
45100,-0.987
45200,-0.987
45300,-0.987
45400,-0.987
45500,-0.987
45600,-0.987
45700,-0.987
45800,-0.987
45900,-0.987
46000,-0.987
46100,-0.987
46200,-0.987
46300,-0.987
46400,-0.987
46500,-0.987
46600,-0.987
46700,-0.987
46800,-0.987
46900,-0.987
47000,-0.987
47100,-0.987
47200,-0.987
47300,-0.987
47400,-0.987
47500,-0.987
47600,-0.987
47700,-0.987
47800,-0.987
47900,-0.987
48000,-0.987
48100,-0.987
48200,-0.987
48300,-0.987
48400,-0.987
48500,-0.987
48600,-0.987
48700,-0.987
48800,-0.987
48900,-0.987
49000,-0.987
49100,-0.987
49200,-0.987
49300,-0.987
49400,-0.987
49500,-0.987
49600,-0.987
49700,-0.987
49800,-0.987
49900,-0.987
50000,-0.987
50100,-0.987
50200,-0.987
50300,-0.987
50400,-0.987
50500,-0.987
50600,-0.987
50700,-0.987
50800,-0.987
50900,-0.987
51000,-0.987
51100,-0.987
51200,-0.987
51300,-0.987
51400,-0.987
51500,-0.987
51600,-0.987
51700,-0.987
51800,-0.987
51900,-0.987
52000,-0.987
52100,-0.987
52200,-0.987
52300,-0.987
52400,-0.987
52500,-0.987
52600,-0.987
52700,-0.987
52800,-0.987
52900,-0.987
53000,-0.987
53100,-0.987
53200,-0.987
53300,-0.987
53400,-0.987
53500,-0.987
53600,-0.987
53700,-0.987
53800,-0.987
53900,-0.987
54000,-0.987
54100,-0.987
54200,-0.987
54300,-0.987
54400,-0.987
54500,-0.987
54600,-0.987
54700,-0.987
54800,-0.987
54900,-0.987
55000,-0.987
55100,-0.987
55200,-0.987
55300,-0.987
55400,-0.987
55500,-0.987
55600,-0.987
55700,-0.987
55800,-0.987
55900,-0.987
56000,-0.987
56100,-0.987
56200,-0.987
56300,-0.987
56400,-0.987
56500,-0.987
56600,-0.987
56700,-0.987
56800,-0.987
56900,-0.987
57000,-0.987
57100,-0.987
57200,-0.987
57300,-0.987
57400,-0.987
57500,-0.987
57600,-0.987
57700,-0.987
57800,-0.987
57900,-0.987
58000,-0.987
58100,-0.987
58200,-0.987
58300,-0.987
58400,-0.987
58500,-0.987
58600,-0.987
58700,-0.987
58800,-0.987
58900,-0.987
59000,-0.987
59100,-0.987
59200,-0.987
59300,-0.987
59400,-0.987
59500,-0.987
59600,-0.987
59700,-0.987
59800,-0.987
59900,-0.987
60000,-0.987
60100,-0.987
60200,-0.987
60300,-0.987
60400,-0.987
60500,-0.987
60600,-0.987
60700,-0.987
60800,-0.987
60900,-0.987
61000,-0.987
61100,-0.987
61200,-0.987
61300,-0.987
61400,-0.987
61500,-0.987
61600,-0.987
61700,-0.987
61800,-0.987
61900,-0.987
62000,-0.987
62100,-0.987
62200,-0.987
62300,-0.987
62400,-0.987
62500,-0.987
62600,-0.987
62700,-0.987
62800,-0.987
62900,-0.987
63000,-0.987
63100,-0.987
63200,-0.987
63300,-0.987
63400,-0.987
63500,-0.987
63600,-0.987
63700,-0.987
63800,-0.987
63900,-0.987
64000,-0.987
64100,-0.987
64200,-0.987
64300,-0.987
64400,-0.987
64500,-0.987
64600,-0.987
64700,-0.987
64800,-0.987
64900,-0.987
65000,-0.987
65100,-0.987
65200,-0.987
65300,-0.987
65400,-0.987
65500,-0.987
65600,-0.987
65700,-0.987
65800,-0.987
65900,-0.987
66000,-0.987
66100,-0.987
66200,-0.987
66300,-0.987
66400,-0.987
66500,-0.987
66600,-0.987
66700,-0.987
66800,-0.987
66900,-0.987
67000,-0.987
67100,-0.987
67200,-0.987
67300,-0.987
67400,-0.987
67500,-0.987
67600,-0.987
67700,-0.987
67800,-0.987
67900,-0.987
68000,-0.987
68100,-0.987
68200,-0.987
68300,-0.987
68400,-0.987
68500,-0.987
68600,-0.987
68700,-0.987
68800,-0.987
68900,-0.987
69000,-0.987
69100,-0.987
69200,-0.987
69300,-0.987
69400,-0.987
69500,-0.987
69600,-0.987
69700,-0.987
69800,-0.987
69900,-0.987
70000,-0.987
70100,-0.987
70200,-0.987
70300,-0.987
70400,-0.987
70500,-0.987
70600,-0.987
70700,-0.987
70800,-0.987
70900,-0.987
71000,-0.987
71100,-0.987
71200,-0.987
71300,-0.987
71400,-0.987
71500,-0.987
71600,-0.987
71700,-0.987
71800,-0.987
71900,-0.987
72000,-0.987
72100,-0.987
72200,-0.987
72300,-0.987
72400,-0.987
72500,-0.987
72600,-0.987
72700,-0.987
72800,-0.987
72900,-0.987
73000,-0.987
73100,-0.987
73200,-0.987
73300,-0.987
73400,-0.987
73500,-0.987
73600,-0.987
73700,-0.987
73800,-0.987
73900,-0.987
74000,-0.987
74100,-0.987
74200,-0.987
74300,-0.987
74400,-0.987
74500,-0.987
74600,-0.987
74700,-0.987
74800,-0.987
74900,-0.987
75000,-0.987
75100,-0.987
75200,-0.987
75300,-0.987
75400,-0.987
75500,-0.987
75600,-0.987
75700,-0.987
75800,-0.987
75900,-0.987
76000,-0.987
76100,-0.987
76200,-0.987
76300,-0.987
76400,-0.987
76500,-0.987
76600,-0.987
76700,-0.987
76800,-0.987
76900,-0.987
77000,-0.987
77100,-0.987
77200,-0.987
77300,-0.987
77400,-0.987
77500,-0.987
77600,-0.987
77700,-0.987
77800,-0.987
77900,-0.987
78000,-0.987
78100,-0.987
78200,-0.987
78300,-0.987
78400,-0.987
78500,-0.987
78600,-0.987
78700,-0.987
78800,-0.987
78900,-0.987
79000,-0.987
79100,-0.987
79200,-0.987
79300,-0.987
79400,-0.987
79500,-0.987
79600,-0.987
79700,-0.987
79800,-0.987
79900,-0.987
80000,-0.987
80100,-0.987
80200,-0.987
80300,-0.987
80400,-0.987
80500,-0.987
80600,-0.987
80700,-0.987
80800,-0.987
80900,-0.987
81000,-0.987
81100,-0.987
81200,-0.987
81300,-0.987
81400,-0.987
81500,-0.987
81600,-0.987
81700,-0.987
81800,-0.987
81900,-0.987
82000,-0.987
82100,-0.987
82200,-0.987
82300,-0.987
82400,-0.987
82500,-0.987
82600,-0.987
82700,-0.987
82800,-0.987
82900,-0.987
83000,-0.987
83100,-0.987
83200,-0.987
83300,-0.987
83400,-0.987
83500,-0.987
83600,-0.987
83700,-0.987
83800,-0.987
83900,-0.987
84000,-0.987
84100,-0.987
84200,-0.987
84300,-0.987
84400,-0.987
84500,-0.987
84600,-0.987
84700,-0.987
84800,-0.987
84900,-0.987
85000,-0.987
85100,-0.987
85200,-0.987
85300,-0.987
85400,-0.987
85500,-0.987
85600,-0.987
85700,-0.987
85800,-0.987
85900,-0.987
86000,-0.987
86100,-0.987
86200,-0.987
86300,-0.987
86400,-0.987
86500,-0.987
86600,-0.987
86700,-0.987
86800,-0.987
86900,-0.987
87000,-0.987
87100,-0.987
87200,-0.987
87300,-0.987
87400,-0.987
87500,-0.987
87600,-0.987
87700,-0.987
87800,-0.987
87900,-0.987
88000,-0.987
88100,-0.987
88200,-0.987
88300,-0.987
88400,-0.987
88500,-0.987
88600,-0.987
88700,-0.987
88800,-0.987
88900,-0.987
89000,-0.987
89100,-0.987
89200,-0.987
89300,-0.987
89400,-0.987
89500,-0.987
89600,-0.987
89700,-0.987
89800,-0.987
89900,-0.987
90000,-0.987
90100,-0.987
90200,-0.987
90300,-0.987
90400,-0.987
90500,-0.987
90600,-0.987
90700,-0.987
90800,-0.987
90900,-0.987
91000,-0.987
91100,-0.987
91200,-0.987
91300,-0.987
91400,-0.987
91500,-0.987
91600,-0.987
91700,-0.987
91800,-0.987
91900,-0.987
92000,-0.987
92100,-0.987
92200,-0.987
92300,-0.987
92400,-0.987
92500,-0.987
92600,-0.987
92700,-0.987
92800,-0.987
92900,-0.987
93000,-0.987
93100,-0.987
93200,-0.987
93300,-0.987
93400,-0.987
93500,-0.987
93600,-0.987
93700,-0.987
93800,-0.987
93900,-0.987
94000,-0.987
94100,-0.987
94200,-0.987
94300,-0.987
94400,-0.987
94500,-0.987
94600,-0.987
94700,-0.987
94800,-0.987
94900,-0.987
95000,-0.987
95100,-0.987
95200,-0.987
95300,-0.987
95400,-0.987
95500,-0.987
95600,-0.987
95700,-0.987
95800,-0.987
95900,-0.987
96000,-0.987
96100,-0.987
96200,-0.987
96300,-0.987
96400,-0.987
96500,-0.987
96600,-0.987
96700,-0.987
96800,-0.987
96900,-0.987
97000,-0.987
97100,-0.987
97200,-0.987
97300,-0.987
97400,-0.987
97500,-0.987
97600,-0.987
97700,-0.987
97800,-0.987
97900,-0.987
98000,-0.987
98100,-0.987
98200,-0.987
98300,-0.987
98400,-0.987
98500,-0.987
98600,-0.987
98700,-0.987
98800,-0.987
98900,-0.987
99000,-0.987
99100,-0.987
99200,-0.987
99300,-0.987
99400,-0.987
99500,-0.987
99600,-0.987
99700,-0.987
99800,-0.987
99900,-0.987
100000,-0.987
100100,-0.987
100200,-0.987
100300,-0.987
